DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,131,33,0,-15,6,0,0.00000,0.00000,0,CRC
08/04/26 04:41:18,20.92,228.17,4.61,12.84,6.34,410.72,18.80,49.40,1.45,2.62,2.65,0.00,0.00,0,12.77,0.00,25.81,1,-10,27,5,3,STAT,60,LAT,LON,W,ÿÿ,1340651791
08/04/26 04:42:18,20.91,212.59,3.74,12.81,6.69,409.10,18.80,49.50,1.78,2.74,2.96,0.00,0.00,0,12.74,0.00,38.71,1,-10,28,5,2,STAT,60,LAT,LON,W,ÿÿ,1860943483
08/04/26 04:43:18,20.90,202.73,4.14,12.86,6.48,408.39,18.80,49.50,1.85,3.09,3.25,0.00,0.00,0,12.77,0.00,22.58,1,-10,27,4,2,STAT,60,LAT,LON,W,ÿÿ,3261610271
08/04/26 04:44:18,20.86,199.66,3.19,13.15,4.94,408.14,18.80,49.60,1.47,2.57,2.67,0.00,0.00,0,12.77,0.00,25.81,1,-10,27,4,2,STAT,60,LAT,LON,W,ÿÿ,1518916624
08/04/26 04:45:18,20.82,203.56,5.04,12.98,5.06,408.05,18.80,49.70,1.18,2.34,2.68,0.00,0.00,0,12.77,0.00,25.81,1,-12,26,5,2,STAT,60,LAT,LON,W,ÿÿ,521661425
08/04/26 04:46:19,20.81,193.51,4.31,12.50,6.29,408.02,18.80,49.60,1.54,2.47,2.58,0.00,0.00,0,12.74,0.00,41.94,1,-10,26,4,2,STAT,60,LAT,LON,W,ÿÿ,2938817377
08/04/26 04:47:19,20.81,195.33,4.30,13.54,4.41,408.01,18.80,49.60,1.37,2.39,2.42,0.00,0.00,0,12.77,0.00,25.81,1,-10,26,4,2,STAT,60,LAT,LON,W,ÿÿ,407133259
08/04/26 04:48:19,20.80,193.39,3.99,13.24,5.34,408.30,18.80,49.90,1.39,2.78,2.79,0.00,0.00,0,12.74,0.00,25.81,1,-9,27,4,3,STAT,60,LAT,LON,W,ÿÿ,2500253395
08/04/26 04:49:19,20.74,195.80,2.32,13.39,5.58,409.10,18.80,50.10,1.21,2.27,2.27,0.00,0.00,0,12.74,0.00,22.58,1,-10,28,4,2,STAT,60,LAT,LON,W,ÿÿ,2962014023
08/04/26 04:50:19,20.72,196.31,2.36,12.78,6.57,409.84,18.70,50.20,1.14,2.34,2.34,0.00,0.00,0,12.77,0.00,22.58,1,-11,27,4,2,STAT,60,LAT,LON,W,ÿÿ,2151324937
08/04/26 04:51:19,20.71,194.34,2.09,13.97,5.29,411.38,18.70,50.90,1.41,2.53,2.90,0.00,0.00,0,12.74,0.00,25.81,1,-9,27,4,2,STAT,60,LAT,LON,W,ÿÿ,589845973
08/04/26 04:52:19,20.71,198.88,3.89,13.98,4.06,414.71,18.70,51.00,1.40,2.96,3.24,0.00,0.00,0,12.74,0.00,25.81,1,-10,26,3,1,STAT,60,LAT,LON,W,ÿÿ,2044639808
08/04/26 04:53:20,20.70,194.73,2.54,13.58,3.96,417.00,18.70,51.20,2.06,3.40,3.96,0.00,0.00,0,12.74,0.00,38.71,1,-8,27,3,2,STAT,60,LAT,LON,W,ÿÿ,446552287
08/04/26 04:54:21,20.66,192.54,3.52,13.20,5.71,418.88,18.70,51.30,2.04,3.68,4.01,0.00,0.00,0,12.74,0.00,22.58,1,-8,27,4,2,STAT,60,LAT,LON,W,ÿÿ,2651961343
08/04/26 04:55:21,20.62,197.35,5.48,13.33,4.24,420.25,18.70,51.10,2.01,3.58,3.69,0.00,0.00,0,12.74,0.00,25.81,1,-10,25,4,2,STAT,60,LAT,LON,W,ÿÿ,2241355580
08/04/26 04:56:21,20.61,202.42,4.13,13.04,4.78,420.74,18.70,51.00,2.00,3.64,3.68,0.00,0.00,0,12.74,0.00,22.58,1,-12,27,4,2,STAT,60,LAT,LON,W,ÿÿ,3809525055
08/04/26 04:57:21,20.61,206.73,3.70,13.29,5.35,421.07,18.70,51.30,1.96,3.58,3.59,0.00,0.00,0,12.74,0.00,38.71,1,-13,26,3,2,STAT,60,LAT,LON,W,ÿÿ,2828260968
08/04/26 04:58:21,20.60,202.21,3.27,13.47,3.87,420.62,18.70,51.10,1.99,3.29,3.48,0.00,0.00,0,12.74,0.00,22.58,1,-12,26,3,2,STAT,60,LAT,LON,W,ÿÿ,5130427
08/04/26 04:59:20,20.56,199.60,1.91,13.57,2.68,420.22,18.70,50.90,1.19,2.56,2.77,0.00,0.00,0,12.74,0.00,25.81,1,-12,27,3,1,STAT,60,LAT,LON,W,ÿÿ,3191743133
08/04/26 05:00:20,20.53,198.88,2.57,13.36,4.16,419.14,18.70,50.70,1.27,2.90,2.97,0.00,0.00,0,12.74,0.00,25.81,1,-12,27,3,2,STAT,60,LAT,LON,W,ÿÿ,2249364360
08/04/26 05:01:21,20.51,206.40,3.29,13.70,3.39,417.79,18.70,50.50,1.81,3.06,3.08,0.00,0.00,0,12.74,0.00,41.94,1,-13,27,4,2,STAT,60,LAT,LON,W,ÿÿ,486978139
08/04/26 05:02:21,20.51,211.41,3.10,13.59,4.05,417.12,18.60,50.40,2.04,3.20,3.21,0.00,0.00,0,12.74,0.00,25.81,1,-13,27,4,2,STAT,60,LAT,LON,W,ÿÿ,2551133597
08/04/26 05:03:21,20.51,220.11,5.82,13.23,4.72,416.40,18.60,50.30,2.57,3.38,3.38,0.00,0.00,0,12.74,0.00,22.58,1,-13,25,3,2,STAT,60,LAT,LON,W,ÿÿ,1300512202
08/04/26 05:04:21,20.50,210.92,4.14,12.95,5.26,416.14,18.60,50.40,2.23,3.86,3.86,0.00,0.00,0,12.74,0.00,51.61,1,-11,27,3,2,STAT,60,LAT,LON,W,ÿÿ,483834942
08/04/26 05:05:21,20.48,206.55,3.68,13.55,4.39,415.59,18.60,50.40,2.20,3.61,3.61,0.00,0.00,0,12.74,0.00,38.71,1,-10,27,3,1,STAT,60,LAT,LON,W,ÿÿ,1279168078
08/04/26 05:06:21,20.43,205.27,3.46,13.08,2.74,415.21,18.60,50.30,1.77,2.85,2.96,0.00,0.00,0,12.74,0.00,22.58,1,-10,27,3,1,STAT,60,LAT,LON,W,ÿÿ,2045840225
08/04/26 05:07:21,20.42,207.18,5.34,13.41,3.09,414.91,18.60,50.10,1.93,3.66,3.69,0.00,0.00,0,12.74,0.00,25.81,1,-11,27,3,1,STAT,60,LAT,LON,W,ÿÿ,877466633
08/04/26 05:08:21,20.41,197.50,4.96,13.72,3.25,414.32,18.60,50.40,1.62,3.20,3.31,0.00,0.00,0,12.74,0.00,22.58,1,-9,26,2,1,STAT,60,LAT,LON,W,ÿÿ,366543843
08/04/26 05:09:23,20.41,189.54,5.02,12.96,3.59,414.11,18.60,50.50,1.63,3.40,3.59,0.00,0.00,0,12.74,0.00,38.71,1,-7,26,3,1,STAT,60,LAT,LON,W,ÿÿ,2926838484
08/04/26 05:10:23,20.41,190.13,2.98,13.10,4.63,414.04,18.50,50.50,1.66,2.89,3.00,0.00,0.00,0,12.74,0.00,25.81,1,-7,26,3,1,STAT,60,LAT,LON,W,ÿÿ,2908946849
08/04/26 05:11:23,20.41,193.88,3.03,12.90,4.16,414.16,18.50,50.50,2.10,3.44,3.75,0.00,0.00,0,12.74,0.00,22.58,1,-8,26,3,1,STAT,60,LAT,LON,W,ÿÿ,398018661
08/04/26 05:12:23,20.41,200.46,4.34,13.50,3.64,414.60,18.50,50.60,2.04,3.55,3.65,0.00,0.00,0,12.74,0.00,41.94,1,-9,25,3,1,STAT,60,LAT,LON,W,ÿÿ,1122550526
08/04/26 05:13:24,20.40,210.75,5.38,13.39,3.11,414.86,18.50,50.70,1.92,3.12,3.15,0.00,0.00,0,12.74,0.00,22.58,1,-9,25,3,1,STAT,60,LAT,LON,W,ÿÿ,1987782111
08/04/26 05:14:24,20.38,236.91,3.80,12.99,3.12,415.30,18.50,50.80,1.98,2.83,2.97,0.00,0.00,0,12.74,0.00,25.81,1,-9,26,3,1,STAT,60,LAT,LON,W,ÿÿ,2518823605
08/04/26 05:15:24,20.34,249.28,5.06,12.74,4.00,415.52,18.50,50.40,2.16,3.82,3.92,0.00,0.00,0,12.74,0.00,38.71,1,-8,26,3,1,STAT,60,LAT,LON,W,ÿÿ,2120290466
08/04/26 05:16:24,20.32,226.94,4.08,12.58,4.20,415.18,18.50,50.20,1.88,3.29,3.45,0.00,0.00,0,12.74,0.00,25.81,1,-7,26,3,1,STAT,60,LAT,LON,W,ÿÿ,981972605
08/04/26 05:17:25,20.31,213.59,4.89,12.35,4.34,414.91,18.40,50.20,1.92,3.55,3.71,0.00,0.00,0,12.74,0.00,25.81,1,-8,25,4,0,STAT,60,LAT,LON,W,ÿÿ,3667509001
08/04/26 05:18:25,20.31,202.30,5.58,12.26,5.10,414.32,18.40,50.20,2.20,3.36,3.41,0.00,0.00,0,12.74,0.00,38.71,1,-7,25,3,1,STAT,60,LAT,LON,W,ÿÿ,1613335922
08/04/26 05:19:25,20.31,193.39,5.41,12.02,6.34,413.18,18.40,50.20,1.42,2.78,2.80,0.00,0.00,0,12.74,0.00,22.58,1,-5,25,3,1,STAT,60,LAT,LON,W,ÿÿ,1521684543
08/04/26 05:20:21,20.30,188.50,6.33,12.14,7.11,412.45,18.30,50.20,1.75,3.36,3.55,0.00,0.00,0,12.74,0.00,80.65,1,-3,24,3,1,STAT,60,LAT,LON,W,ÿÿ,2374301301
08/04/26 05:21:21,20.25,189.06,5.80,12.64,6.32,411.54,18.30,50.40,1.85,3.27,3.33,0.00,0.00,0,12.74,0.00,22.58,1,-3,25,3,1,STAT,60,LAT,LON,W,ÿÿ,2361592222
08/04/26 05:22:21,20.22,181.55,6.07,13.25,4.71,411.11,18.30,50.30,1.95,3.25,3.27,0.00,0.00,0,12.74,0.00,22.58,1,0,25,4,1,STAT,60,LAT,LON,W,ÿÿ,3726646624
08/04/26 05:23:21,20.22,188.02,6.72,12.59,4.86,410.39,18.30,50.30,1.81,3.01,3.01,0.00,0.00,0,12.74,0.00,25.81,1,-3,23,3,1,STAT,60,LAT,LON,W,ÿÿ,2546288755
08/04/26 05:24:22,20.21,181.50,5.84,12.32,5.34,410.14,18.20,50.30,2.17,3.40,3.62,0.00,0.00,0,12.74,0.00,25.81,1,0,24,3,1,STAT,60,LAT,LON,W,ÿÿ,1860266404
08/04/26 05:25:23,20.17,189.08,5.49,12.73,4.79,410.05,18.30,50.50,1.77,3.05,3.14,0.00,0.00,0,12.74,0.00,25.81,1,-2,24,4,1,STAT,60,LAT,LON,W,ÿÿ,2782357129
08/04/26 05:26:23,20.13,187.31,5.96,13.06,5.08,410.02,18.20,50.50,1.68,2.76,2.79,0.00,0.00,0,12.74,0.00,25.81,1,-3,24,4,2,STAT,60,LAT,LON,W,ÿÿ,4104923701
08/04/26 05:27:23,20.12,188.57,4.53,13.03,4.45,410.01,18.20,50.50,1.40,2.87,3.12,0.00,0.00,0,12.74,0.00,25.81,1,-4,24,4,1,STAT,60,LAT,LON,W,ÿÿ,3405689073
08/04/26 05:28:23,20.12,186.63,6.11,12.46,4.81,410.09,18.20,50.60,1.58,3.08,3.16,0.00,0.00,0,12.74,0.00,22.58,1,-4,24,3,2,STAT,60,LAT,LON,W,ÿÿ,1155739712
08/04/26 05:29:23,20.09,194.42,4.21,12.60,4.69,410.68,18.20,50.70,1.37,2.78,2.80,0.00,0.00,0,12.74,0.00,25.81,1,-6,24,3,1,STAT,60,LAT,LON,W,ÿÿ,666786875
08/04/26 05:30:24,20.04,188.62,6.37,12.07,5.26,411.43,18.20,50.60,1.81,3.17,3.17,0.00,0.00,0,12.74,0.00,25.81,1,-4,24,3,2,STAT,60,LAT,LON,W,ÿÿ,1246265373
08/04/26 05:31:24,20.02,189.75,5.76,12.16,5.57,411.80,18.10,50.70,1.41,2.81,2.81,0.00,0.00,0,12.74,0.00,22.58,1,-4,25,3,2,STAT,60,LAT,LON,W,ÿÿ,3260408968
08/04/26 05:32:24,20.02,193.22,7.02,12.32,5.33,412.46,18.10,50.90,1.47,3.21,3.37,0.00,0.00,0,12.74,0.00,22.58,1,-5,24,3,1,STAT,60,LAT,LON,W,ÿÿ,2638194795
08/04/26 05:33:24,20.02,181.63,5.93,12.49,5.90,412.81,18.10,51.00,1.33,2.77,2.85,0.00,0.00,0,12.74,0.00,25.81,1,-1,24,3,1,STAT,60,LAT,LON,W,ÿÿ,3911881161
08/04/26 05:34:24,20.00,188.30,6.53,13.89,3.46,412.93,18.00,51.10,1.77,2.97,2.99,0.00,0.00,0,12.74,0.00,22.58,1,-5,23,4,1,STAT,60,LAT,LON,W,ÿÿ,931764337
08/04/26 05:35:25,19.95,181.96,6.80,12.69,4.94,413.43,18.10,51.10,2.10,3.30,3.31,0.00,0.00,0,12.74,0.00,32.26,1,-2,23,3,1,STAT,60,LAT,LON,W,ÿÿ,1688793960
08/04/26 05:36:25,19.93,188.32,4.04,13.34,3.88,414.03,18.10,51.60,1.73,3.11,3.11,0.00,0.00,0,12.74,0.00,25.81,1,-4,25,4,1,STAT,60,LAT,LON,W,ÿÿ,3872120713
08/04/26 05:37:25,19.92,185.54,3.91,13.41,3.98,415.34,18.10,52.10,1.81,3.21,3.25,0.00,0.00,0,12.74,0.00,25.81,1,-3,25,3,1,STAT,60,LAT,LON,W,ÿÿ,941141633
08/04/26 05:38:25,19.92,187.48,4.59,12.82,4.68,417.44,18.00,51.70,1.57,2.99,3.14,0.00,0.00,0,12.74,0.00,25.81,1,-3,25,3,1,STAT,60,LAT,LON,W,ÿÿ,1833913660
08/04/26 05:39:25,19.91,195.29,6.46,12.92,5.22,418.22,18.00,51.40,1.73,3.26,3.31,0.00,0.00,0,12.74,0.00,22.58,1,-5,23,3,2,STAT,60,LAT,LON,W,ÿÿ,745117977
08/04/26 05:40:26,19.86,194.75,6.92,12.67,4.98,417.20,18.00,51.30,1.83,3.41,3.42,0.00,0.00,0,12.74,0.00,25.81,1,-5,24,3,2,STAT,60,LAT,LON,W,ÿÿ,2478377381
08/04/26 05:41:26,19.83,189.05,6.06,12.00,5.50,415.78,18.00,51.20,2.25,3.74,3.90,0.00,0.00,0,12.74,0.00,25.81,1,-2,24,3,1,STAT,60,LAT,LON,W,ÿÿ,1884768958
08/04/26 05:42:26,19.82,190.51,4.27,12.84,5.07,414.73,18.00,51.20,2.03,3.22,3.27,0.00,0.00,0,12.74,0.00,25.81,1,-2,25,3,1,STAT,60,LAT,LON,W,ÿÿ,3019154995
08/04/26 05:43:26,19.82,182.32,6.25,13.33,4.89,414.26,18.00,51.20,2.08,3.16,3.18,0.00,0.00,0,12.74,0.00,38.71,1,0,24,3,2,STAT,60,LAT,LON,W,ÿÿ,1721005290
08/04/26 05:44:27,19.82,185.09,6.95,12.97,5.12,414.09,17.90,51.20,2.19,3.90,3.90,0.00,0.00,0,12.74,0.00,25.81,1,-1,21,3,1,STAT,60,LAT,LON,W,ÿÿ,1861631224
08/04/26 05:45:27,19.78,189.04,6.21,13.42,4.17,414.38,17.90,51.50,2.09,3.43,3.44,0.00,0.00,0,12.74,0.00,25.81,1,-2,23,3,2,STAT,60,LAT,LON,W,ÿÿ,3016770853
08/04/26 05:46:27,19.74,189.51,4.86,13.64,2.98,414.78,17.80,51.90,2.54,3.68,3.68,0.00,0.00,0,12.74,0.00,38.71,1,-1,23,3,1,STAT,60,LAT,LON,W,ÿÿ,3568504981
08/04/26 05:47:27,19.73,184.30,5.29,13.73,3.62,414.92,17.80,51.90,2.44,3.83,3.83,0.00,0.00,0,12.74,0.00,25.81,1,0,23,4,1,STAT,60,LAT,LON,W,ÿÿ,3575682148
08/04/26 05:48:27,19.72,181.69,5.18,13.14,5.23,414.97,17.70,51.60,2.12,3.45,3.45,0.00,0.00,0,12.74,0.00,22.58,1,-2,23,4,1,STAT,60,LAT,LON,W,ÿÿ,2983715137
08/04/26 05:49:27,19.69,179.60,5.39,13.87,3.92,414.99,17.70,51.80,2.47,3.82,4.20,0.00,0.00,0,12.74,0.00,25.81,1,-2,23,4,1,STAT,60,LAT,LON,W,ÿÿ,3052377701
08/04/26 05:50:28,19.65,179.71,4.82,13.89,3.65,415.00,17.70,52.00,2.44,3.67,3.94,0.00,0.00,0,12.74,0.00,41.94,1,-2,23,4,1,STAT,60,LAT,LON,W,ÿÿ,3634445101
08/04/26 05:51:28,19.63,178.47,5.60,14.14,3.13,415.00,17.70,52.10,2.18,3.48,3.56,0.00,0.00,0,12.74,0.00,25.81,1,-2,23,4,2,STAT,60,LAT,LON,W,ÿÿ,2492428808
08/04/26 05:52:28,19.62,184.46,7.55,13.52,4.07,415.62,17.70,52.30,2.26,3.93,3.96,0.00,0.00,0,12.74,0.00,22.58,1,-3,22,4,1,STAT,60,LAT,LON,W,ÿÿ,3909904811
08/04/26 05:53:28,19.60,193.06,6.22,13.38,4.34,415.86,17.70,52.20,2.23,3.98,3.98,0.00,0.00,0,12.74,0.00,25.81,1,-7,23,3,1,STAT,60,LAT,LON,W,ÿÿ,1176972321
08/04/26 05:54:28,19.55,184.11,5.01,13.80,3.08,415.95,17.70,52.20,2.72,4.10,4.19,0.00,0.00,0,12.74,0.00,38.71,1,-5,23,3,2,STAT,60,LAT,LON,W,ÿÿ,3556849276
08/04/26 05:55:28,19.53,179.95,5.69,13.10,3.17,416.63,17.70,52.20,2.39,4.28,4.45,0.00,0.00,0,12.74,0.00,25.81,1,-3,22,2,1,STAT,60,LAT,LON,W,ÿÿ,1221638986
