co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
789.49,564.99,"{'lat': None, 'lon': None}","{'rh': 81.4, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.36,24.83,29.03,3.44,7.3,4.74,356581203,81.4,MOD-00630,13.2,2025-04-06T23:42:12,2025-04-06T16:42:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356581105
766.43,564.99,"{'lat': None, 'lon': None}","{'rh': 81.5, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.19,24.82,28.64,3.03,23.74,4.51,356581202,81.5,MOD-00630,13.2,2025-04-06T23:41:12,2025-04-06T16:41:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356581104
765.59,564.14,"{'lat': None, 'lon': None}","{'rh': 82.1, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.38,25.03,28.92,3.23,24.33,4.72,356581201,82.1,MOD-00630,13.2,2025-04-06T23:40:12,2025-04-06T16:40:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356581103
761.91,564.99,"{'lat': None, 'lon': None}","{'rh': 81.5, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.19,25.3,29.02,3.65,23.16,4.91,356581200,81.5,MOD-00630,13.2,2025-04-06T23:39:12,2025-04-06T16:39:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356581102
764.98,562.1,"{'lat': None, 'lon': None}","{'rh': 81.8, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.19,25.28,29.73,3.31,24.83,4.66,356578912,81.8,MOD-00630,13.2,2025-04-06T23:38:12,2025-04-06T16:38:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356578815
759.66,562.1,"{'lat': None, 'lon': None}","{'rh': 81.2, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.36,25.07,29.07,3.56,20.96,4.76,356578909,81.2,MOD-00630,13.2,2025-04-06T23:37:12,2025-04-06T16:37:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356578811
768.07,562.22,"{'lat': None, 'lon': None}","{'rh': 81.5, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.19,24.82,29.4,3.39,10.26,4.7,356578907,81.5,MOD-00630,13.2,2025-04-06T23:36:12,2025-04-06T16:36:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356578810
764.64,563.3,"{'lat': None, 'lon': None}","{'rh': 81.7, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.19,25.76,30.12,3.59,18.98,5.01,356578908,81.7,MOD-00630,13.2,2025-04-06T23:35:12,2025-04-06T16:35:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356578809
759.16,559.69,"{'lat': None, 'lon': None}","{'rh': 81.9, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.19,24.8,29.71,3.38,15.94,4.8,356576711,81.9,MOD-00630,13.2,2025-04-06T23:34:12,2025-04-06T16:34:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356576613
763.48,559.09,"{'lat': None, 'lon': None}","{'rh': 81.6, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13515, 'co2': 13278, 'no': 13603, 'no2': 13784, 'o3': 13762}, 'pm': {'pm1': 13251, 'pm10': 13253, 'pm25': 13252}}",2.19,25.76,29.76,3.61,16.16,5.09,356576710,81.6,MOD-00630,13.2,2025-04-06T23:33:12,2025-04-06T16:33:12,https://api.quant-aq.com/v1/devices/MOD-00630/data/356576612
