DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,122,38,0,-19,6,0,0.00000,0.00000,0,CRC
08/19/26 03:59:21,23.92,248.64,4.86,12.78,11.53,413.85,21.30,47.40,4.76,9.18,9.66,0.00,0.00,0,12.74,0.00,93.55,1,-29,32,6,3,STAT,60,LAT,LON,W,ÿÿ,3736897801
08/19/26 04:00:21,23.90,262.96,3.75,12.77,11.57,413.30,21.30,47.40,4.55,8.95,9.34,0.00,0.00,0,12.77,0.00,25.81,1,-32,33,7,3,STAT,60,LAT,LON,W,ÿÿ,2705122985
08/19/26 04:01:21,23.89,254.93,3.27,12.43,11.99,412.96,21.20,47.40,4.49,8.24,8.62,0.00,0.00,0,12.77,0.00,25.81,1,-29,33,6,3,STAT,60,LAT,LON,W,ÿÿ,2208076845
08/19/26 04:02:21,23.83,254.90,2.58,12.81,12.14,412.37,21.20,47.30,4.99,8.85,9.42,0.00,0.00,0,12.77,0.00,25.81,1,-29,33,6,3,STAT,60,LAT,LON,W,ÿÿ,416587746
08/19/26 04:03:21,23.80,246.88,5.01,12.67,11.90,412.13,21.20,47.30,4.81,9.10,9.29,0.00,0.00,0,12.77,0.00,38.71,1,-27,32,5,3,STAT,60,LAT,LON,W,ÿÿ,4233583718
08/19/26 04:04:21,23.80,246.04,4.76,12.92,11.71,411.60,21.20,47.40,5.06,8.79,8.97,0.00,0.00,0,12.77,0.00,22.58,1,-28,31,5,3,STAT,60,LAT,LON,W,ÿÿ,2865338213
08/19/26 04:05:22,23.77,251.62,3.95,13.06,11.91,411.21,21.20,47.50,5.39,9.59,9.65,0.00,0.00,0,12.77,0.00,25.81,1,-27,32,5,3,STAT,60,LAT,LON,W,ÿÿ,739053569
08/19/26 04:06:22,23.72,256.89,4.85,13.36,10.24,411.07,21.20,47.50,5.56,8.91,9.13,0.00,0.00,0,12.77,0.00,41.94,1,-27,31,6,3,STAT,60,LAT,LON,W,ÿÿ,1669130593
08/19/26 04:07:22,23.70,260.50,3.46,14.00,9.11,411.26,21.20,47.50,5.38,9.01,9.17,0.00,0.00,0,12.77,0.00,22.58,1,-28,32,6,3,STAT,60,LAT,LON,W,ÿÿ,4079060385
08/19/26 04:08:22,23.69,268.66,3.79,13.70,9.20,411.74,21.20,47.50,5.24,9.22,9.27,0.00,0.00,0,12.77,0.00,22.58,1,-28,32,6,3,STAT,60,LAT,LON,W,ÿÿ,516380739
08/19/26 04:09:22,23.68,272.88,5.03,13.08,10.87,412.31,21.20,47.50,5.95,10.70,11.28,0.00,0.00,0,12.77,0.00,22.58,1,-30,31,5,3,STAT,60,LAT,LON,W,ÿÿ,4175206390
08/19/26 04:10:23,23.63,253.18,3.92,12.83,10.54,412.76,21.10,47.40,5.48,10.08,11.16,0.00,0.00,0,12.77,0.00,38.71,1,-27,32,6,3,STAT,60,LAT,LON,W,ÿÿ,92149431
08/19/26 04:11:23,23.61,247.77,3.63,12.67,10.68,412.46,21.10,47.30,5.94,10.10,11.12,0.00,0.00,0,12.77,0.00,22.58,1,-28,32,5,3,STAT,60,LAT,LON,W,ÿÿ,3861568350
08/19/26 04:12:23,23.60,252.19,4.36,12.74,9.78,411.81,21.10,47.20,5.69,8.70,9.13,0.00,0.00,0,12.77,0.00,22.58,1,-27,32,5,2,STAT,60,LAT,LON,W,ÿÿ,3725381992
08/19/26 04:13:23,23.59,262.67,4.15,12.35,10.32,411.28,21.10,47.00,5.19,9.04,9.69,0.00,0.00,0,12.77,0.00,41.94,1,-27,32,5,2,STAT,60,LAT,LON,W,ÿÿ,2412676966
08/19/26 04:14:23,23.57,280.97,5.67,12.00,11.16,411.10,21.10,46.90,5.02,9.23,9.68,0.00,0.00,0,12.77,0.00,22.58,1,-27,31,5,3,STAT,60,LAT,LON,W,ÿÿ,3507819851
08/19/26 04:15:22,23.52,378.83,8.54,13.03,8.99,411.04,21.10,47.00,4.85,9.25,9.70,0.00,0.00,0,12.77,0.00,25.81,1,-29,31,5,2,STAT,60,LAT,LON,W,ÿÿ,1602615844
