co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
823.39,570.25,"{'lat': None, 'lon': None}","{'rh': 77.5, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",1.83,23.97,26.45,5.97,10.72,6.49,356362867,77.5,MOD-00632,13.9,2025-04-06T17:18:22,2025-04-06T10:18:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356362769
816.89,574.95,"{'lat': None, 'lon': None}","{'rh': 77.4, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",1.83,23.98,26.47,6.05,7.51,6.76,356362868,77.4,MOD-00632,13.9,2025-04-06T17:17:22,2025-04-06T10:17:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356362770
818.32,571.7,"{'lat': None, 'lon': None}","{'rh': 77.7, 'temp': 13.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",1.92,23.97,25.68,6.09,6.96,6.77,356362869,77.7,MOD-00632,13.9,2025-04-06T17:16:22,2025-04-06T10:16:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356362771
817.68,573.14,"{'lat': None, 'lon': None}","{'rh': 77.3, 'temp': 13.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",1.87,23.98,25.4,5.45,6.79,6.0,356362870,77.3,MOD-00632,13.8,2025-04-06T17:15:22,2025-04-06T10:15:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356362772
817.8,568.08,"{'lat': None, 'lon': None}","{'rh': 77.7, 'temp': 13.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.0,24.43,25.33,5.64,7.42,6.06,356360583,77.7,MOD-00632,13.8,2025-04-06T17:14:22,2025-04-06T10:14:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356360485
813.9,570.49,"{'lat': None, 'lon': None}","{'rh': 78.0, 'temp': 13.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",1.94,24.42,24.91,5.76,10.19,6.32,356360582,78.0,MOD-00632,13.8,2025-04-06T17:13:22,2025-04-06T10:13:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356360484
817.95,570.37,"{'lat': None, 'lon': None}","{'rh': 77.5, 'temp': 13.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",1.95,24.2,25.0,5.79,9.12,6.51,356360581,77.5,MOD-00632,13.8,2025-04-06T17:12:22,2025-04-06T10:12:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356360483
812.88,571.34,"{'lat': None, 'lon': None}","{'rh': 77.7, 'temp': 13.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.0,25.14,24.59,5.36,17.96,5.98,356360580,77.7,MOD-00632,13.8,2025-04-06T17:11:22,2025-04-06T10:11:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356360482
823.37,562.42,"{'lat': None, 'lon': None}","{'rh': 77.8, 'temp': 13.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.0,24.66,24.22,5.71,33.22,6.42,356358284,77.8,MOD-00632,13.7,2025-04-06T17:10:22,2025-04-06T10:10:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356358186
835.28,573.02,"{'lat': None, 'lon': None}","{'rh': 77.8, 'temp': 13.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.0,25.84,23.48,5.92,11.15,6.74,356358283,77.8,MOD-00632,13.7,2025-04-06T17:09:22,2025-04-06T10:09:22,https://api.quant-aq.com/v1/devices/MOD-00632/data/356358185
