co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
304.18,544.95,"{'lat': None, 'lon': None}","{'rh': 62.7, 'temp': 9.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.11,16.43,14.68,3.57,13.92,4.03,641848050,62.7,MOD-00628,9.9,2026-03-27T03:34:06,2026-03-26T20:34:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641847898
306.51,548.32,"{'lat': None, 'lon': None}","{'rh': 62.3, 'temp': 9.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.81,15.72,15.29,2.49,22.37,3.09,641848047,62.3,MOD-00628,9.9,2026-03-27T03:33:06,2026-03-26T20:33:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641847897
303.44,546.27,"{'lat': None, 'lon': None}","{'rh': 62.0, 'temp': 9.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.57,14.36,15.56,1.31,3.6,1.98,641848048,62.0,MOD-00628,9.9,2026-03-27T03:32:06,2026-03-26T20:32:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641847896
305.42,543.62,"{'lat': None, 'lon': None}","{'rh': 62.1, 'temp': 9.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.82,10.04,18.69,1.84,3.99,2.39,641848049,62.1,MOD-00628,9.9,2026-03-27T03:31:06,2026-03-26T20:31:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641847899
310.04,548.68,"{'lat': None, 'lon': None}","{'rh': 62.1, 'temp': 10.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.44,8.97,19.38,2.6,12.54,3.15,641845796,62.1,MOD-00628,10.0,2026-03-27T03:30:06,2026-03-26T20:30:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641845645
300.62,546.03,"{'lat': None, 'lon': None}","{'rh': 61.5, 'temp': 10.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.33,8.97,19.43,2.17,8.03,2.74,641845795,61.5,MOD-00628,10.0,2026-03-27T03:29:06,2026-03-26T20:29:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641845644
305.54,546.15,"{'lat': None, 'lon': None}","{'rh': 61.5, 'temp': 10.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.1,8.51,20.46,2.12,8.03,2.62,641845791,61.5,MOD-00628,10.0,2026-03-27T03:28:06,2026-03-26T20:28:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641845639
309.22,550.25,"{'lat': None, 'lon': None}","{'rh': 62.1, 'temp': 10.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.29,10.55,18.1,2.97,7.94,3.35,641845789,62.1,MOD-00628,10.0,2026-03-27T03:27:06,2026-03-26T20:27:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641845637
307.18,545.79,"{'lat': None, 'lon': None}","{'rh': 61.5, 'temp': 10.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.75,9.46,18.85,2.12,3.28,2.61,641843538,61.5,MOD-00628,10.0,2026-03-27T03:26:06,2026-03-26T20:26:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641843388
303.19,546.39,"{'lat': None, 'lon': None}","{'rh': 61.5, 'temp': 10.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.72,9.93,18.71,2.37,4.31,2.9,641843537,61.5,MOD-00628,10.1,2026-03-27T03:25:06,2026-03-26T20:25:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641843387
305.66,544.46,"{'lat': None, 'lon': None}","{'rh': 60.9, 'temp': 10.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.83,8.5,20.04,1.6,2.61,2.12,641843535,60.9,MOD-00628,10.1,2026-03-27T03:24:06,2026-03-26T20:24:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641843384
306.21,540.01,"{'lat': None, 'lon': None}","{'rh': 60.7, 'temp': 10.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.81,8.51,20.06,2.37,6.54,3.12,641843536,60.7,MOD-00628,10.1,2026-03-27T03:23:06,2026-03-26T20:23:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641843385
301.91,544.46,"{'lat': None, 'lon': None}","{'rh': 60.4, 'temp': 10.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.76,7.72,20.78,1.72,2.84,2.32,641841277,60.4,MOD-00628,10.1,2026-03-27T03:22:06,2026-03-26T20:22:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641841127
305.46,546.03,"{'lat': None, 'lon': None}","{'rh': 60.6, 'temp': 10.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.77,8.1,18.82,1.75,6.5,2.38,641841281,60.6,MOD-00628,10.1,2026-03-27T03:21:06,2026-03-26T20:21:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641841131
308.01,549.88,"{'lat': None, 'lon': None}","{'rh': 61.8, 'temp': 10.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.14,8.91,19.38,2.42,4.75,2.93,641841283,61.8,MOD-00628,10.2,2026-03-27T03:20:06,2026-03-26T20:20:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641841132
306.59,547.6,"{'lat': None, 'lon': None}","{'rh': 60.9, 'temp': 10.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.66,8.47,20.03,2.11,4.36,2.66,641841279,60.9,MOD-00628,10.2,2026-03-27T03:19:06,2026-03-26T20:19:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641841129
315.0,547.6,"{'lat': None, 'lon': None}","{'rh': 61.2, 'temp': 10.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.5,8.91,19.88,2.53,2.97,2.86,641838996,61.2,MOD-00628,10.2,2026-03-27T03:18:06,2026-03-26T20:18:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641838845
311.09,550.25,"{'lat': None, 'lon': None}","{'rh': 61.5, 'temp': 10.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.57,9.89,18.7,3.62,7.34,4.11,641838994,61.5,MOD-00628,10.2,2026-03-27T03:17:06,2026-03-26T20:17:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641838843
317.74,542.42,"{'lat': None, 'lon': None}","{'rh': 60.8, 'temp': 10.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.86,8.92,20.37,2.26,3.43,2.89,641838997,60.8,MOD-00628,10.2,2026-03-27T03:16:06,2026-03-26T20:16:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641838846
315.89,547.84,"{'lat': None, 'lon': None}","{'rh': 61.1, 'temp': 10.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",3.7,8.47,19.56,3.24,4.38,3.79,641838995,61.1,MOD-00628,10.2,2026-03-27T03:15:06,2026-03-26T20:15:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641838844
311.68,545.55,"{'lat': None, 'lon': None}","{'rh': 61.4, 'temp': 10.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18164, 'co2': 13276, 'no': 18165, 'no2': 18166, 'o3': 18167}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.46,10.36,18.57,2.89,4.27,3.44,641836780,61.4,MOD-00628,10.3,2026-03-27T03:14:06,2026-03-26T20:14:06,https://api.quant-aq.com/v1/devices/MOD-00628/data/641836630
