flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,650.6,37.89999999999998,688.5,1348.6,663.6,0.8999999999999773,664.5,1647.3,0.10000000000013642,1647.4,1647.2,7.599999999999909,1655.0,,,86.2,12.8,0.0,0.0,0.0,686.5,2.9,5.0,4.8,3.4719,0.4535,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947,0.0,0.0,0.0,0.0,0.0533,0.0776,0.0603,0.036,0.0091,0.0098,0.0,0.81,7.32,2.51,62.53,17.09,0,MOD-00628,2025-04-06T23:59:32,2025-04-06T16:59:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356590994
0,650.4,37.200000000000045,687.6,1348.0,663.3,1.0,664.3,1647.1,0.10000000000013642,1647.2,1647.3,7.7999999999999545,1655.0,,,86.2,12.9,0.0,0.0,0.0,543.5,2.2,3.2,3.2,3.7263,0.4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748,0.0,0.0,0.0,0.0,0.076,0.0849,0.054,0.0299,0.016,0.0114,0.0054,0.85,7.19,2.61,62.51,17.06,0,MOD-00628,2025-04-06T23:58:32,2025-04-06T16:58:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356590993
0,650.9,37.80000000000007,688.7,1347.7,663.9,1.3000000000000682,665.2,1647.3,-0.09999999999990905,1647.2,1647.3,7.5,1654.7,,,86.7,12.9,0.0,0.0,0.0,680.25,3.0,4.7,4.7,3.2062,0.3776,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332,0.0,0.0,0.0,0.0,0.065,0.0877,0.0752,0.0321,0.01,0.0023,0.0,0.74,5.31,2.5,62.57,17.07,0,MOD-00628,2025-04-06T23:57:32,2025-04-06T16:57:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356590995
0,650.8,38.40000000000009,689.2,1349.4,662.9,1.1000000000000227,664.0,1647.2,0.09999999999990905,1647.3,1647.4,7.7000000000000455,1655.0,,,86.6,12.8,0.0,0.0,0.0,474.25,1.9,3.6,3.2,3.4299,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424,0.0,0.0,0.0,0.0,0.0704,0.0727,0.0839,0.0297,0.0197,0.0099,0.0099,0.78,8.66,2.79,62.61,17.13,0,MOD-00628,2025-04-06T23:56:32,2025-04-06T16:56:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356590996
0,650.0,38.200000000000045,688.2,1348.5,662.7,0.7999999999999545,663.5,1647.2,0.09999999999990905,1647.3,1647.4,8.0,1655.3,,,86.4,12.9,0.0,0.0,0.0,463.5,1.8,2.7,2.7,3.5685,0.4476,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999,0.0,0.0,0.0,0.0,0.0658,0.0738,0.0876,0.046,0.0198,0.0121,0.0099,0.85,11.12,3.14,62.44,17.13,0,MOD-00628,2025-04-06T23:55:32,2025-04-06T16:55:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356588748
0,651.5,37.200000000000045,688.7,1346.1,663.1,1.1999999999999318,664.3,1647.3,0.0,1647.3,1647.2,7.600000000000136,1654.9,,,86.4,12.9,0.0,0.0,0.0,458.75,1.8,3.0,3.0,3.3195,0.3667,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315,0.0,0.0,0.0,0.0,0.058,0.0809,0.0601,0.0381,0.0191,0.0095,0.0023,0.73,7.44,2.61,62.35,17.13,0,MOD-00628,2025-04-06T23:54:32,2025-04-06T16:54:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356588747
0,650.6,37.89999999999998,688.5,1346.3,663.4,1.3999999999999773,664.8,1647.3,-0.5,1646.8,1647.2,8.0,1654.8,,,85.9,12.9,0.0,0.0,0.0,590.75,2.6,4.4,4.3,3.1228,0.3237,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822,0.0,0.0,0.0,0.0,0.0369,0.0921,0.0964,0.0418,0.0065,0.0021,0.0021,0.74,6.96,2.77,62.19,17.17,0,MOD-00628,2025-04-06T23:53:32,2025-04-06T16:53:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356588749
0,650.5,38.39999999999998,688.9,1346.2,663.2,0.8999999999999773,664.1,1647.4,0.0,1647.4,1647.3,7.699999999999818,1655.1,,,86.2,12.9,0.0,0.0,0.0,319.75,1.1,1.7,1.5,3.3218,0.3943,0.0024,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,0.0,0.0,0.0,0.0,0.0621,0.0812,0.1058,0.0364,0.0048,0.0142,0.0,0.78,8.6,2.88,62.37,17.15,0,MOD-00628,2025-04-06T23:52:32,2025-04-06T16:52:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356588750
0,650.4,37.89999999999998,688.3,1342.9,663.9,1.1000000000000227,665.0,1647.2,-0.20000000000004547,1647.0,1647.3,8.0,1655.0,,,86.0,12.9,0.0,0.0,0.0,583.5,2.2,3.8,3.8,3.3572,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243,0.0,0.0,0.0,0.0,0.064,0.0916,0.0757,0.0397,0.0099,0.015,0.0,0.77,6.33,2.76,62.26,17.18,0,MOD-00628,2025-04-06T23:51:32,2025-04-06T16:51:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356586500
0,652.1,36.69999999999993,688.8,1344.7,664.7,1.1999999999999318,665.9,1647.3,-0.09999999999990905,1647.2,1647.3,7.7999999999999545,1655.0,,,85.9,12.9,0.0,0.0,0.0,666.75,3.2,4.8,4.6,3.441,0.4322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987,0.0,0.0,0.0,0.0,0.0369,0.0804,0.0786,0.0306,0.0153,0.0133,0.0031,0.8,7.0,2.71,62.22,17.18,0,MOD-00628,2025-04-06T23:50:32,2025-04-06T16:50:32,https://api.quant-aq.com/v1/devices/MOD-00628/data/raw/356586495
