co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
426.76,268.2,"{'lat': None, 'lon': None}","{'rh': 55.6, 'temp': 11.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",1.63,7.88,22.18,4.19,62.17,6.1,653192508,55.6,MOD-00620,11.8,2026-04-10T07:02:01,2026-04-10T00:02:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653192357
385.04,268.2,"{'lat': None, 'lon': None}","{'rh': 55.6, 'temp': 11.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.38,8.14,21.59,3.67,85.55,5.53,653192507,55.6,MOD-00620,11.9,2026-04-10T07:01:01,2026-04-10T00:01:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653192356
365.48,268.2,"{'lat': None, 'lon': None}","{'rh': 56.0, 'temp': 11.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.85,9.1,19.36,4.31,50.23,6.24,653192509,56.0,MOD-00620,11.9,2026-04-10T07:00:01,2026-04-10T00:00:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653192359
352.29,268.2,"{'lat': None, 'lon': None}","{'rh': 56.1, 'temp': 11.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",1.73,9.45,18.78,4.37,138.45,6.59,653192510,56.1,MOD-00620,11.9,2026-04-10T06:59:01,2026-04-09T23:59:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653192358
353.25,268.2,"{'lat': None, 'lon': None}","{'rh': 55.9, 'temp': 11.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.69,9.1,18.46,4.31,108.92,6.45,653190252,55.9,MOD-00620,11.9,2026-04-10T06:58:01,2026-04-09T23:58:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653190100
361.17,268.2,"{'lat': None, 'lon': None}","{'rh': 56.3, 'temp': 11.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",1.89,11.1,17.36,3.7,80.08,5.41,653190251,56.3,MOD-00620,11.9,2026-04-10T06:57:01,2026-04-09T23:57:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653190101
380.59,268.2,"{'lat': None, 'lon': None}","{'rh': 56.1, 'temp': 11.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.37,10.66,16.13,4.47,69.67,6.41,653190253,56.1,MOD-00620,11.9,2026-04-10T06:56:01,2026-04-09T23:56:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653190102
390.77,268.2,"{'lat': None, 'lon': None}","{'rh': 56.2, 'temp': 11.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.37,12.53,14.71,4.35,105.38,5.91,653190250,56.2,MOD-00620,11.9,2026-04-10T06:55:01,2026-04-09T23:55:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653190099
399.97,268.2,"{'lat': None, 'lon': None}","{'rh': 56.1, 'temp': 12.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.65,11.97,15.29,5.18,58.39,6.54,653187967,56.1,MOD-00620,12.0,2026-04-10T06:54:01,2026-04-09T23:54:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653187816
410.56,268.2,"{'lat': None, 'lon': None}","{'rh': 56.2, 'temp': 12.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.49,13.51,13.54,4.8,58.69,6.1,653187966,56.2,MOD-00620,12.0,2026-04-10T06:53:01,2026-04-09T23:53:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653187815
410.56,268.2,"{'lat': None, 'lon': None}","{'rh': 56.2, 'temp': 12.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.49,12.47,14.24,4.08,17.66,5.09,653187965,56.2,MOD-00620,12.0,2026-04-10T06:52:01,2026-04-09T23:52:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653187814
400.24,268.2,"{'lat': None, 'lon': None}","{'rh': 56.3, 'temp': 12.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.33,12.47,15.61,4.61,29.41,5.56,653187964,56.3,MOD-00620,12.0,2026-04-10T06:51:01,2026-04-09T23:51:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653187813
383.77,268.2,"{'lat': None, 'lon': None}","{'rh': 56.4, 'temp': 12.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.01,11.04,15.97,3.85,21.9,4.49,653185820,56.4,MOD-00620,12.0,2026-04-10T06:50:01,2026-04-09T23:50:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653185669
372.93,268.2,"{'lat': None, 'lon': None}","{'rh': 56.8, 'temp': 12.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.13,9.72,16.3,3.73,9.01,4.32,653185818,56.8,MOD-00620,12.1,2026-04-10T06:49:01,2026-04-09T23:49:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653185668
360.02,268.2,"{'lat': None, 'lon': None}","{'rh': 56.5, 'temp': 12.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",1.31,11.92,15.7,3.85,24.33,4.67,653185817,56.5,MOD-00620,12.1,2026-04-10T06:48:01,2026-04-09T23:48:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653185666
352.24,268.2,"{'lat': None, 'lon': None}","{'rh': 55.9, 'temp': 12.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",1.35,10.14,18.52,3.55,23.83,4.21,653185819,55.9,MOD-00620,12.1,2026-04-10T06:47:01,2026-04-09T23:47:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653185667
359.83,268.2,"{'lat': None, 'lon': None}","{'rh': 55.6, 'temp': 12.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.15,9.38,16.96,3.54,17.46,4.24,653183558,55.6,MOD-00620,12.1,2026-04-10T06:46:01,2026-04-09T23:46:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653183408
350.99,268.2,"{'lat': None, 'lon': None}","{'rh': 55.5, 'temp': 12.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.28,8.99,17.08,3.5,9.44,4.13,653183556,55.5,MOD-00620,12.2,2026-04-10T06:45:01,2026-04-09T23:45:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653183406
354.68,268.2,"{'lat': None, 'lon': None}","{'rh': 55.5, 'temp': 12.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",1.96,9.34,18.33,3.5,6.99,4.23,653183559,55.5,MOD-00620,12.2,2026-04-10T06:44:01,2026-04-09T23:44:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653183407
345.18,268.2,"{'lat': None, 'lon': None}","{'rh': 55.6, 'temp': 12.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",1.34,10.1,17.16,3.52,11.41,4.11,653183557,55.6,MOD-00620,12.2,2026-04-10T06:43:01,2026-04-09T23:43:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653183405
343.82,268.2,"{'lat': None, 'lon': None}","{'rh': 55.2, 'temp': 12.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",2.76,9.36,17.44,3.64,10.36,4.16,653181320,55.2,MOD-00620,12.2,2026-04-10T06:42:01,2026-04-09T23:42:01,https://api.quant-aq.com/v1/devices/MOD-00620/data/653181169
