DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,216,27,1,0,6,0,0.00000,0.00000,0,4113888530
07/28/26 03:57:50,20.21,364.97,26.24,8.43,6.18,458.70,19.30,56.60,0.00,0.76,0.77,0.00,0.00,1,13.84,0.24,26.89,1,-58,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 03:58:50,20.21,365.96,26.00,8.22,6.29,458.80,19.20,56.60,0.00,0.80,0.90,0.00,0.00,1,13.80,0.07,26.48,1,-59,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 03:59:50,20.21,365.76,27.64,7.50,6.89,458.35,19.30,56.60,0.02,0.51,0.54,0.00,0.00,1,13.80,0.02,24.00,1,-59,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:00:50,20.21,363.09,26.78,7.91,7.38,458.12,19.20,56.60,0.01,0.39,0.40,0.00,0.00,1,14.09,227.09,24.34,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:01:50,20.21,360.53,26.45,8.72,7.20,458.04,19.30,56.60,0.29,0.54,0.64,0.00,0.00,1,13.95,71.22,25.25,1,-57,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:02:50,20.21,356.56,25.57,8.14,6.70,457.95,19.20,56.60,0.09,0.59,0.77,0.00,0.00,1,13.91,20.12,30.39,1,-56,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:03:50,20.21,362.91,25.39,8.52,6.03,457.98,19.20,56.70,0.06,0.56,0.79,0.00,0.00,1,13.87,5.68,24.37,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:04:50,20.21,362.19,25.75,7.30,7.74,457.99,19.20,56.70,0.02,0.49,0.60,0.00,0.00,1,13.84,1.60,24.28,1,-57,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:05:51,20.21,362.01,25.17,7.13,7.89,457.84,19.20,56.60,0.01,0.40,0.78,0.00,0.00,1,13.84,0.45,27.16,1,-57,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:06:51,20.21,362.42,27.16,8.14,7.03,457.94,19.20,56.60,0.00,0.22,0.34,0.00,0.00,1,13.84,0.13,23.48,1,-58,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:07:52,20.21,364.26,27.98,8.59,6.40,457.98,19.20,56.60,0.00,0.46,0.50,0.00,0.00,1,13.80,0.04,28.08,1,-58,8,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:08:52,20.21,363.75,26.10,8.22,6.35,457.99,19.20,56.60,0.00,0.44,0.45,0.00,0.00,1,13.98,195.21,25.07,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:09:52,20.21,363.90,26.17,8.58,5.79,458.00,19.20,56.60,0.00,0.52,0.52,0.00,0.00,1,13.98,124.43,24.34,1,-59,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:10:52,20.21,363.43,26.43,8.24,6.54,458.00,19.20,56.70,0.00,0.53,0.54,0.00,0.00,1,13.91,35.14,25.57,1,-59,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:11:52,20.21,361.72,24.77,8.05,6.60,457.54,19.20,56.70,0.03,0.50,0.50,0.00,0.00,1,13.87,9.93,26.44,1,-58,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:12:52,20.21,364.26,24.86,8.79,5.91,457.19,19.20,56.70,0.12,0.68,0.84,0.00,0.00,1,13.87,2.80,25.80,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:13:52,20.21,359.67,26.23,8.15,7.45,457.07,19.20,56.60,0.06,0.32,0.37,0.00,0.00,1,13.84,0.79,25.94,1,-57,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:14:52,20.21,361.68,25.02,8.00,7.25,457.02,19.20,56.70,0.02,0.29,0.31,0.00,0.00,1,13.84,0.22,25.37,1,-58,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:15:52,20.21,367.79,24.20,8.23,6.66,457.01,19.20,56.70,0.15,0.75,0.75,0.00,0.00,1,13.80,0.06,23.58,1,-60,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:16:52,20.21,367.16,24.40,8.18,7.35,457.00,19.20,56.70,0.08,0.87,0.92,0.00,0.00,1,13.80,0.02,24.40,1,-60,11,1,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:17:52,20.21,366.37,25.61,8.24,6.26,457.00,19.20,56.70,0.03,0.51,0.52,0.00,0.00,1,14.05,236.76,28.42,1,-60,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:18:53,20.21,360.82,26.46,8.35,6.32,456.70,19.20,56.70,0.04,0.32,0.33,0.00,0.00,1,13.95,74.36,23.26,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:19:53,20.21,364.33,26.26,7.96,6.61,456.65,19.20,56.70,0.01,0.12,0.12,0.00,0.00,1,13.91,21.00,24.38,1,-59,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:20:53,20.21,362.04,24.55,9.09,5.44,456.88,19.20,56.80,0.00,0.12,0.12,0.00,0.00,1,13.87,5.93,25.37,1,-59,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:21:53,20.21,359.70,24.27,8.66,5.69,456.86,19.20,56.80,0.01,0.12,0.12,0.00,0.00,1,13.84,1.68,24.34,1,-57,11,1,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:22:55,20.21,361.05,23.71,8.29,6.26,456.95,19.20,56.80,0.00,0.33,0.33,0.00,0.00,1,13.84,0.47,26.78,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:23:55,20.21,362.80,26.09,8.56,5.84,456.98,19.20,56.70,0.04,0.63,0.63,0.00,0.00,1,13.80,0.13,27.51,1,-58,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:24:55,20.21,359.34,23.83,7.99,6.55,456.99,19.20,56.80,0.11,0.98,1.23,0.00,0.00,1,13.80,0.04,24.73,1,-57,12,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:25:55,20.21,364.28,25.46,8.34,6.56,457.00,19.20,56.70,0.03,0.74,1.07,0.00,0.00,1,13.80,0.01,24.53,1,-58,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:26:56,20.21,363.31,25.55,7.97,6.63,456.35,19.20,56.80,0.01,0.25,0.37,0.00,0.00,1,14.02,153.09,28.28,1,-58,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:27:56,20.21,360.13,24.26,8.49,7.05,456.53,19.20,56.80,0.00,0.08,0.12,0.00,0.00,1,13.95,43.24,24.09,1,-57,12,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:28:56,20.21,365.60,24.59,8.48,6.37,456.64,19.20,56.70,0.00,0.11,0.12,0.00,0.00,1,13.87,12.21,29.08,1,-60,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:29:56,20.21,361.00,24.90,8.31,7.48,456.26,19.20,56.80,0.00,0.21,0.22,0.00,0.00,1,13.87,3.45,27.46,1,-58,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:30:56,20.21,361.13,25.13,8.12,6.77,456.09,19.20,56.80,0.06,0.16,0.16,0.00,0.00,1,13.84,0.97,24.54,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:31:56,20.21,360.41,25.67,8.76,6.80,456.03,19.20,56.80,0.05,0.40,0.48,0.00,0.00,1,13.84,0.28,23.80,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:32:56,20.21,365.71,24.43,9.13,6.49,456.01,19.20,56.80,0.01,0.14,0.17,0.00,0.00,1,13.80,0.08,27.04,1,-59,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:33:55,20.21,362.67,25.43,8.70,7.26,456.00,19.20,56.80,0.00,0.46,0.47,0.00,0.00,1,14.05,226.17,29.51,1,-58,11,1,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:34:56,20.21,358.97,27.13,8.75,6.28,456.00,19.20,56.80,0.00,0.38,0.39,0.00,0.00,1,13.98,92.21,23.98,1,-57,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:35:56,20.21,361.13,27.10,8.56,6.70,456.00,19.20,56.80,0.07,0.25,0.25,0.00,0.00,1,13.91,26.04,25.35,1,-57,10,1,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:36:56,20.21,359.44,25.39,8.61,5.87,456.00,19.20,56.80,0.02,0.24,0.26,0.00,0.00,1,13.87,7.36,26.53,1,-57,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:37:56,20.21,360.92,25.98,8.23,5.98,455.46,19.20,56.80,0.03,0.40,0.41,0.00,0.00,1,13.87,2.08,23.25,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:38:57,20.21,363.09,27.19,7.91,6.51,455.16,19.20,56.80,0.01,0.48,0.49,0.00,0.00,1,13.84,0.59,28.02,1,-58,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:39:58,20.21,353.88,26.49,6.93,7.89,455.06,19.20,56.70,0.00,0.23,0.23,0.00,0.00,1,13.84,0.17,29.15,1,-55,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:40:58,20.21,356.55,25.19,8.12,6.33,455.60,19.20,56.80,0.00,0.25,0.25,0.00,0.00,1,13.80,0.05,25.25,1,-56,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:41:58,20.21,362.70,24.91,7.75,6.79,455.53,19.20,56.80,0.05,0.34,0.34,0.00,0.00,1,13.80,0.01,24.88,1,-58,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:42:53,20.20,357.01,26.94,8.50,5.92,455.20,19.10,56.80,0.07,0.43,0.63,0.00,0.00,1,14.09,255.39,25.41,1,-55,9,1,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:43:54,20.20,363.18,25.89,8.18,6.02,455.07,19.20,56.90,0.04,0.35,0.51,0.00,0.00,1,13.95,72.13,23.70,1,-59,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:44:53,20.21,366.42,26.33,8.45,6.11,455.02,19.20,56.80,0.08,0.33,0.38,0.00,0.00,1,13.91,20.37,26.28,1,-60,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:45:53,20.21,364.90,26.50,8.37,7.15,455.01,19.20,56.90,0.03,0.29,0.30,0.00,0.00,1,13.87,5.75,24.61,1,-59,9,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:46:53,20.20,358.80,26.44,7.79,7.21,455.00,19.20,56.90,0.01,0.22,0.22,0.00,0.00,1,13.84,1.62,22.70,1,-56,10,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:47:53,20.20,359.61,25.58,8.44,6.43,455.00,19.10,56.90,0.00,0.68,0.68,0.00,0.00,1,13.84,0.46,23.79,1,-57,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:48:53,20.20,367.20,25.97,7.85,7.42,455.46,19.20,56.80,0.00,0.25,0.25,0.00,0.00,1,13.80,0.13,26.49,1,-60,11,0,0,STAT,60,LAT,LON,W,CRC
07/28/26 04:49:53,20.19,364.51,25.49,7.54,7.44,455.81,19.20,56.80,0.00,0.09,0.09,0.00,0.00,1,13.80,0.04,25.34,1,-59,11,0,0,STAT,60,LAT,LON,W,CRC
