co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
618.59,737.45,"{'lat': None, 'lon': None}","{'rh': 82.0, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",67.72,2.22,5.82,4.17,8.04,4.68,518400931,82.0,MOD-00620,5.5,2025-10-16T13:11:58,2025-10-16T06:11:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518400784
622.35,740.1,"{'lat': None, 'lon': None}","{'rh': 81.9, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",68.44,2.07,4.58,4.37,13.76,4.94,518400930,81.9,MOD-00620,5.5,2025-10-16T13:10:58,2025-10-16T06:10:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518400786
627.81,742.03,"{'lat': None, 'lon': None}","{'rh': 82.3, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",68.9,2.36,4.3,3.81,14.6,4.26,518400929,82.3,MOD-00620,5.5,2025-10-16T13:09:58,2025-10-16T06:09:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518400782
624.05,739.26,"{'lat': None, 'lon': None}","{'rh': 82.4, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",68.95,2.17,4.87,4.07,15.12,4.35,518400927,82.4,MOD-00620,5.5,2025-10-16T13:08:58,2025-10-16T06:08:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518400780
610.92,730.71,"{'lat': None, 'lon': None}","{'rh': 82.4, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",67.4,3.28,4.26,3.85,6.92,4.33,518398761,82.4,MOD-00620,5.5,2025-10-16T13:07:58,2025-10-16T06:07:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518398614
607.51,740.83,"{'lat': None, 'lon': None}","{'rh': 82.0, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",67.2,2.4,4.32,3.85,8.18,4.15,518398758,82.0,MOD-00620,5.5,2025-10-16T13:06:58,2025-10-16T06:06:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518398611
612.57,737.33,"{'lat': None, 'lon': None}","{'rh': 81.8, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",68.39,2.62,5.13,3.71,5.83,4.22,518398760,81.8,MOD-00620,5.5,2025-10-16T13:05:58,2025-10-16T06:05:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518398612
612.02,734.56,"{'lat': None, 'lon': None}","{'rh': 82.0, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",69.01,2.22,4.45,4.23,13.21,4.81,518398759,82.0,MOD-00620,5.5,2025-10-16T13:04:58,2025-10-16T06:04:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518398613
614.89,737.69,"{'lat': None, 'lon': None}","{'rh': 82.0, 'temp': 5.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",68.75,2.81,4.08,4.62,5.25,4.95,518396559,82.0,MOD-00620,5.5,2025-10-16T13:03:58,2025-10-16T06:03:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518396412
614.59,741.43,"{'lat': None, 'lon': None}","{'rh': 82.0, 'temp': 5.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18144, 'co2': 13267, 'no': 18145, 'no2': 18146, 'o3': 18147}, 'pm': {'pm1': 13221, 'pm10': 13223, 'pm25': 13222}}",68.5,2.39,4.77,4.35,6.25,4.79,518396558,82.0,MOD-00620,5.6,2025-10-16T13:02:58,2025-10-16T06:02:58,https://api.quant-aq.com/v1/devices/MOD-00620/data/518396411
