DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,129,5,-3,-9,86,0,0.00000,0.00000,0,1285510398
10/27/25 03:55:09,6.32,186.89,10.79,16.17,5.74,408.83,3.80,81.60,988.00,5.59,9.64,9.71,265.30,0.24,1,13.09,0.00,81.34,1,-13,6,3,4,STAT,60,LAT,LON,W,CRC
10/27/25 03:56:12,6.25,195.18,11.91,16.88,4.39,408.94,3.70,81.90,988.00,6.08,9.37,9.65,310.50,0.28,1,13.09,0.00,85.22,1,-12,5,4,4,STAT,60,LAT,LON,W,CRC
10/27/25 03:57:14,6.22,196.98,11.73,15.94,4.96,408.98,3.70,81.90,988.00,5.64,9.09,9.19,263.20,0.26,1,13.09,0.00,76.70,1,-14,6,4,3,STAT,60,LAT,LON,W,CRC
10/27/25 03:58:10,6.17,204.43,11.16,15.82,4.65,408.99,3.70,82.20,988.00,6.10,9.40,9.58,159.60,0.21,1,13.09,0.00,79.67,1,-14,6,3,3,STAT,60,LAT,LON,W,CRC
10/27/25 03:59:12,6.13,207.07,10.50,15.76,6.30,409.00,3.60,82.40,988.00,4.80,8.30,8.69,133.20,0.50,1,13.09,0.00,75.42,1,-16,6,3,3,STAT,60,LAT,LON,W,CRC
10/27/25 04:00:15,6.10,206.38,12.76,15.37,6.91,409.00,3.60,82.50,988.00,4.77,8.64,9.91,135.20,0.33,1,13.09,0.00,81.38,1,-14,4,2,3,STAT,60,LAT,LON,W,CRC
10/27/25 04:01:13,6.04,213.66,10.70,16.62,6.10,409.00,3.60,82.50,988.00,4.95,9.30,9.76,128.30,0.24,1,13.09,0.00,80.56,1,-15,6,3,3,STAT,60,LAT,LON,W,CRC
10/27/25 04:02:14,6.02,223.55,11.46,16.32,5.71,408.50,3.60,82.50,988.00,6.49,10.26,11.00,146.50,0.18,1,13.09,0.00,78.26,1,-13,6,3,3,STAT,60,LAT,LON,W,CRC
10/27/25 04:03:11,5.97,218.49,12.55,16.57,4.62,408.19,3.60,82.60,988.00,5.70,9.04,9.71,188.70,0.15,1,13.09,0.00,75.08,1,-13,4,3,2,STAT,60,LAT,LON,W,CRC
10/27/25 04:04:13,5.93,214.67,12.47,15.30,5.07,408.07,3.60,82.60,988.00,5.29,8.57,9.12,264.60,0.55,1,13.09,0.00,77.99,1,-13,5,3,3,STAT,60,LAT,LON,W,CRC
