flag,gases.co.ae,gases.co.diff,gases.co.we,gases.co2.raw,gases.no.ae,gases.no.diff,gases.no.we,gases.no2.ae,gases.no2.diff,gases.no2.we,gases.o3.ae,gases.o3.diff,gases.o3.we,geo.lat,geo.lon,met.rh,met.temp,met.wd,met.ws,met.ws_scalar,neph.cscat,neph.pm1,neph.pm10,neph.pm25,opc.bin0,opc.bin1,opc.bin10,opc.bin11,opc.bin12,opc.bin13,opc.bin14,opc.bin15,opc.bin16,opc.bin17,opc.bin18,opc.bin19,opc.bin2,opc.bin20,opc.bin21,opc.bin22,opc.bin23,opc.bin3,opc.bin4,opc.bin5,opc.bin6,opc.bin7,opc.bin8,opc.bin9,opc.pm1,opc.pm10,opc.pm25,opc.rh,opc.temp,operating_state,sn,timestamp,timestamp_local,url
0,652.3,21.300000000000068,673.6,1233.7,669.9,5.100000000000023,675.0,1645.4,-0.900000000000091,1644.5,1645.1,8.700000000000045,1653.2,,,30.8,20.3,0.0,0.0,0.0,253.5,0.2,1.1,1.1,1.8071,0.3689,0.0,0.0035,0.0036,0.0035,0.0035,0.0,0.0,0.0,0.0,0.0,0.2982,0.0,0.0,0.0,0.0,0.0824,0.1068,0.0552,0.0244,0.0035,0.014,0.0068,0.71,16.45,2.41,23.31,26.35,0,MOD-00623,2025-05-08T18:38:21,2025-05-08T11:38:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383382137
0,651.6,21.799999999999955,673.4,1232.8,669.8,5.7000000000000455,675.5,1645.5,-1.2999999999999545,1644.2,1645.0,8.299999999999955,1652.5,,,30.1,20.4,0.0,0.0,0.0,195.0,0.0,1.1,1.1,1.802,0.2789,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285,0.0,0.0,0.0,0.0,0.0982,0.0919,0.0373,0.0138,0.0136,0.01,0.0,0.63,6.54,2.03,23.18,26.43,0,MOD-00623,2025-05-08T18:37:21,2025-05-08T11:37:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383382134
0,652.7,22.09999999999991,674.8,1232.8,670.0,6.100000000000023,676.1,1645.3,-1.2000000000000455,1644.1,1645.1,8.400000000000091,1652.5,,,30.5,20.5,0.0,0.0,0.0,248.0,0.6,1.9,1.4,1.8973,0.309,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2032,0.0,0.0,0.0,0.0,0.0675,0.1395,0.0439,0.0445,0.0134,0.0068,0.0103,0.66,10.99,2.7,23.3,26.51,0,MOD-00623,2025-05-08T18:36:21,2025-05-08T11:36:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383382135
0,652.8,22.800000000000068,675.6,1231.8,669.9,5.800000000000068,675.7,1645.7,-1.0,1644.7,1645.1,8.0,1652.7,,,31.0,20.6,0.0,0.0,0.0,364.75,1.3,1.9,1.9,1.9575,0.423,0.0,0.0068,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2427,0.0,0.0,0.0,0.0,0.0778,0.1154,0.0338,0.0136,0.0134,0.0068,0.0,0.7,10.66,2.11,23.51,26.57,0,MOD-00623,2025-05-08T18:35:21,2025-05-08T11:35:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383382136
0,652.2,23.899999999999977,676.1,1231.4,670.1,5.699999999999932,675.8,1645.6,-0.8999999999998636,1644.7,1645.2,8.299999999999955,1653.0,,,30.9,20.6,0.0,0.0,0.0,294.5,0.7,2.5,2.2,2.1408,0.362,0.0102,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893,0.0,0.0,0.0,0.0,0.0979,0.108,0.0845,0.0236,0.0168,0.0102,0.0,0.71,14.34,2.78,23.44,26.66,0,MOD-00623,2025-05-08T18:34:21,2025-05-08T11:34:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383379766
0,652.7,24.0,676.7,1232.9,670.2,6.099999999999909,676.3,1645.8,-0.7999999999999545,1645.0,1645.6,8.0,1653.0,,,31.1,20.7,0.0,0.0,0.0,222.5,0.4,1.4,1.2,1.9499,0.3923,0.0034,0.0,0.0035,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.2181,0.0,0.0,0.0,0.0,0.0915,0.1299,0.034,0.031,0.0102,0.0068,0.0033,0.7,11.85,2.39,23.38,26.73,0,MOD-00623,2025-05-08T18:33:21,2025-05-08T11:33:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383379763
0,651.5,24.700000000000045,676.2,1232.7,670.1,5.399999999999977,675.5,1646.0,-0.900000000000091,1645.1,1645.4,8.100000000000136,1653.2,,,30.5,20.8,0.0,0.0,0.0,213.0,0.3,1.1,1.1,1.8874,0.3458,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535,0.0,0.0,0.0,0.0,0.0717,0.0685,0.0206,0.0241,0.0137,0.0102,0.0,0.62,6.96,1.89,23.25,26.8,0,MOD-00623,2025-05-08T18:32:21,2025-05-08T11:32:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383379764
0,650.6,25.100000000000023,675.7,1231.6,670.1,6.5,676.6,1646.0,-1.2000000000000455,1644.8,1645.5,7.900000000000091,1652.7,,,30.8,20.8,0.0,0.0,0.0,160.0,0.0,0.3,0.3,1.7839,0.3324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.0,0.0796,0.1036,0.0487,0.0176,0.0104,0.0139,0.0173,0.63,9.85,2.29,23.31,26.87,0,MOD-00623,2025-05-08T18:31:21,2025-05-08T11:31:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383379765
0,652.1,23.399999999999977,675.5,1233.9,670.1,5.2999999999999545,675.4,1645.9,-0.6000000000001364,1645.3,1645.5,8.200000000000045,1653.5,,,31.0,20.9,0.0,0.0,0.0,225.5,0.3,1.5,1.5,2.0606,0.4532,0.0035,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736,0.0,0.0,0.0,0.0,0.0695,0.0938,0.0626,0.0103,0.0035,0.0069,0.0,0.72,10.21,2.12,23.47,26.93,0,MOD-00623,2025-05-08T18:30:21,2025-05-08T11:30:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383377420
0,654.3,21.600000000000023,675.9,1231.5,670.6,6.399999999999977,677.0,1645.9,-1.0,1644.9,1645.6,7.899999999999864,1652.8,,,30.8,20.9,0.0,0.0,0.0,244.5,0.5,0.9,0.9,1.8389,0.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449,0.0,0.0,0.0,0.0,0.1121,0.0843,0.0597,0.0419,0.0036,0.007,0.0035,0.69,5.55,2.5,23.33,26.94,0,MOD-00623,2025-05-08T18:29:21,2025-05-08T11:29:21,https://api.quant-aq.com/v1/devices/MOD-00623/data/raw/383377419
